id,subject,group_id,assigneeName,status,priority,created_at,updated_at,channel,organization_id,Product,Alert Severity,Product Platform,Product Category,Customer First Response (UTC)
5318,Tango - AWS CloudTrail - User console login without MFA,SRC - L1,Zack Kumar,closed,normal,"Dec 14, 2023, 11:38 AM","Dec 17, 2023, 12:01 PM",web,Castro,cloud_provider_/_service__aws_cloudtrail,critical,aws_platform,identity_and_access_management,2023-12-14T19:57:10Z
5317,suspicious email address prob impersonate,SRC - L1,Avi Singh,closed,high,"Dec 14, 2023, 11:10 AM","Dec 24, 2023, 02:04 AM",web,Bosch,Microsoft__src,,Microsoftplatform,Microsoft,
5316,FOX : UpGuard - High Severity Risk Detected,SRC - L1,Zack Kumar,closed,normal,"Dec 14, 2023, 11:03 AM","Dec 17, 2023, 08:01 PM",web,FOX,vulnerability_management__upguard,high,on-prem,vulnerability_management,
5315,FOX - UpGuard - Medium Severity Risk Detected,SRC - L1,Ella Gahlot,closed,normal,"Dec 14, 2023, 08:47 AM","Dec 17, 2023, 09:02 AM",web,FOX,vulnerability_management__upguard,medium,on-prem,vulnerability_management,
5314,Subaru - Future Integration plan and priorities,SRC - L1,John brain,open,high,"Dec 14, 2023, 08:17 AM","Dec 25, 2023, 01:29 AM",web,Subaru,Microsoft__src,,Microsoftplatform,Microsoft,2023-12-15T03:18:02Z
5313,Bosch - GuardDuty - Low Severity Event,SRC - L1,Ella Gahlot,closed,high,"Dec 14, 2023, 04:45 AM","Dec 23, 2023, 10:01 PM",web,Bosch,cloud_provider_/_service__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
5312,Volvo - GuardDuty - High or Critical Severity Event,SRC - L1,Ella Gahlot,pending,high,"Dec 14, 2023, 04:25 AM","Dec 20, 2023, 09:19 PM",web,Volvo,aws__aws_guardduty,high,aws_platform,cloud_provider_/_service,
5311,Parsing - GKE Logs in Honda,DevOps,Nir Limor,closed,urgent,"Dec 14, 2023, 02:34 AM","Dec 21, 2023, 01:03 AM",web,Microsoft Research,,,,,
5310,Jeep: Multiple Login Failure For an Account,SRC - L1,Shir Mehra,pending,normal,"Dec 14, 2023, 02:09 AM","Dec 20, 2023, 09:19 PM",web,Jeep,identity_and_access_management__okta,medium,Microsoftplatform,identity_and_access_management,
5309,Jeep - GuardDuty - Medium Severity Event,SRC - L1,Nir Handa,pending,normal,"Dec 14, 2023, 01:36 AM","Dec 20, 2023, 09:19 PM",web,Jeep,aws__aws_guardduty,medium,aws_platform,cloud_provider_/_service,
5308,Infinity - Route table changes detected(MEDIUM),SRC - L1,Shir Mehra,closed,normal,"Dec 13, 2023, 11:22 PM","Dec 17, 2023, 12:01 AM",web,Infinity,cloud_provider_/_service__aws_cloudtrail,medium,aws_platform,cloud_provider_/_service,2023-12-14T07:41:33Z
5307,Bosch - Okta - Attempts to access unauthorised application(s),SRC - L1,Nir Handa,pending,normal,"Dec 13, 2023, 11:19 PM","Dec 20, 2023, 09:18 PM",web,Bosch,identity_and_access_management__okta,medium,on-prem,identity_and_access_management,
5306,NISSAN- Apple SRC Onboarding,SRC - L1,Ben Chauhan,pending,normal,"Dec 13, 2023, 11:02 PM","Dec 19, 2023, 03:33 AM",web,NISSAN,Microsoft__src,,Microsoftplatform,Microsoft,
5305,AAA - GCP BigQuery - Internal table was expired,SRC - L1,Nir Handa,closed,normal,"Dec 13, 2023, 08:38 PM","Dec 20, 2023, 11:01 PM",web,AAA,gcp__gcp_-_bigquery,medium,gcp,cloud_provider_/_service,
5304,FOX - UpGuard - Critical Severity Risk Detected,SRC - L1,Zack Kumar,closed,normal,"Dec 13, 2023, 01:20 PM","Dec 16, 2023, 08:01 PM",web,FOX,vulnerability_management__upguard,high,on-prem,vulnerability_management,
5303,FOX - CrowdStrike - High severity alert,SRC - L1,Zack Kumar,closed,normal,"Dec 13, 2023, 01:08 PM","Dec 16, 2023, 08:01 PM",web,FOX,endpoint_security__edr___crowdstrike,high,on-prem,endpointsecurityedr,
5302,NISSAN - GuardDuty - High or Critical Severity Event,SRC - L1,Omer Lakhmani,closed,high,"Dec 13, 2023, 10:14 AM","Dec 24, 2023, 12:02 AM",web,NISSAN,cloud_provider_/_service__aws_guardduty,critical,aws_platform,cloud_provider_/_service,2023-12-19T14:02:31Z
5301,Bosch - CrowdStrike - Low and Informational severity alert,SRC - L1,Omer Lakhmani,closed,normal,"Dec 13, 2023, 08:48 AM","Dec 22, 2023, 04:02 AM",web,Bosch,endpoint_security__edr___crowdstrike,low,on-prem,endpointsecurityedr,
5300,Bosch - AWS CloudTrail - Root Account Activity Detected,SRC - L1,Omer Lakhmani,closed,high,"Dec 13, 2023, 07:51 AM","Dec 17, 2023, 11:01 PM",web,Bosch,cloud_provider_/_service__aws_cloudtrail,critical,aws_platform,cloud_provider_/_service,
5299,AAA - Cloudflare - DNS - Excessive REFUSED Response Code Returned,SRC - L1,Omer Lakhmani,open,high,"Dec 13, 2023, 07:35 AM","Dec 26, 2023, 12:23 AM",web,AAA,waf_and_ddos_protection_services__cloudflare_,high,on-prem,waf_and_ddos_protection_services,
5298,FOX - Linux - Critical Bash Commands Used,SRC - L1,Omer Lakhmani,closed,normal,"Dec 13, 2023, 05:37 AM","Dec 16, 2023, 06:01 AM",web,FOX,endpoint_security__edr___linux,high,on-prem,endpointsecurityedr,
5297,JungleeGames - Okta - Attempts to access unauthorised application,SRC - L1,Omer Lakhmani,pending,high,"Dec 13, 2023, 05:11 AM","Dec 20, 2023, 09:18 PM",web,Jeep,identity_and_access_management__okta,medium,on-prem,identity_and_access_management,
5296,Update Extension - - AWS CloudTrail,DevOps,Michael Modi,closed,high,"Dec 13, 2023, 04:27 AM","Dec 16, 2023, 05:01 AM",web,Microsoft Research,,,,,
5293,FOX - Azure VM - A Virtual Machine was deleted,SRC - L1,Omer Lakhmani,closed,normal,"Dec 13, 2023, 03:28 AM","Dec 16, 2023, 04:02 AM",web,FOX,cloud_provider_/_service__azure_virtual_machines,medium,azure,cloud_provider_/_service,
5292, Data Enrichment in Microsoft STA,DevOps,,pending,normal,"Dec 13, 2023, 03:18 AM","Dec 24, 2023, 04:03 AM",web,Apple,,,,,
5291,Jeep: Meeting Minutes (13/12/2023),SRC - L1,Anna bansal,pending,normal,"Dec 13, 2023, 02:28 AM","Dec 13, 2023, 02:28 AM",web,Jeep,,,,,
5290,Re: AAA - Custom Alerts Creation,Orchestrator,Apple SRC - Orchestrator,closed,,"Dec 13, 2023, 01:35 AM","Dec 19, 2023, 03:04 AM",web,AAA,Microsoft__src,,Microsoftplatform,Microsoft,
5289,Bosch - Okta - Attempts to access unauthorised application(s),SRC - L1,Nir Handa,closed,normal,"Dec 12, 2023, 11:03 PM","Dec 21, 2023, 09:01 AM",web,Bosch,identity_and_access_management__okta,medium,on-prem,identity_and_access_management,
5288,Jeep - GuardDuty - High or Critical Severity Event,SRC - L1,Gil Kamalakannan,pending,high,"Dec 12, 2023, 10:58 PM","Dec 20, 2023, 09:16 PM",web,Jeep,cloud_provider_/_service__aws_guardduty,high,aws_platform,cloud_provider_/_service,
5287,AAA - GCP Cloud Storage - Bucket IAM permission was modified,SRC - L1,Nir Handa,closed,normal,"Dec 12, 2023, 10:11 PM","Dec 15, 2023, 11:01 PM",web,AAA,gcp__gcp_-_cloud_storage,medium,gcp,cloud_provider_/_service,
5286,Bosch - CrowdStrike - High severity alert,SRC - L1,Gil Kamalakannan,closed,high,"Dec 12, 2023, 09:38 PM","Dec 20, 2023, 04:01 AM",web,Bosch,endpoint_security__edr___crowdstrike,high,on-prem,endpointsecurityedr,
5285,Ford - Orca - Medium Risk Alert,SRC - L1,Nir Handa,closed,normal,"Dec 12, 2023, 08:55 PM","Dec 16, 2023, 02:03 AM",web,Ford,generic_/_other__temp,medium,on-prem,vulnerability_management,2023-12-13T09:47:24Z
5284,Bosch - AWS IAM - Group was deleted,SRC - L1,Zack Kumar,closed,normal,"Dec 12, 2023, 05:00 PM","Dec 15, 2023, 06:01 PM",web,Bosch,identity_and_access_management__aws_iam,medium,aws_platform,identity_and_access_management,
5283,Infinity - Amazon RDS - RDS Instance/Cluster Stopped(MEDIUM),SRC - L1,Zack Kumar,closed,normal,"Dec 12, 2023, 04:47 PM","Dec 16, 2023, 10:01 PM",web,Infinity,aws__amazon_rds,medium,aws_platform,cloud_provider_/_service,2023-12-14T05:13:38Z
5282,Castro - AWS WAF - ALLOWED Connection from list of sanctioned countries (PROD),SRC - L1,Zack Kumar,closed,high,"Dec 12, 2023, 12:13 PM","Dec 18, 2023, 09:02 AM",web,Castro,waf_and_ddos_protection_services__aws_waf,medium,aws_platform,waf_and_ddos_protection_services,2023-12-12T20:47:43Z
5281,Mazda - AWS CloudTrail - User Console Login Without MFA,SRC - L1,Omer Lakhmani,closed,normal,"Dec 12, 2023, 07:58 AM","Dec 15, 2023, 10:02 AM",web,Mazda,cloud_provider_/_service__aws_cloudtrail,medium,aws_platform,cloud_provider_/_service,
5280,Custom alert for AWS route 53,SRC - Global,Avi Singh,open,high,"Dec 12, 2023, 07:45 AM","Dec 20, 2023, 11:01 PM",web,Bosch,Microsoft__src,medium,Microsoftplatform,Microsoft,2023-12-13T07:28:01Z
5278,FOX - UpGuard - Medium Severity Risk Detected,SRC - L1,Ella Gahlot,closed,normal,"Dec 12, 2023, 07:22 AM","Dec 15, 2023, 08:02 AM",web,FOX,vulnerability_management__upguard,medium,on-prem,vulnerability_management,
5277,JungleeGames - Okta - Attempts to access unauthorised application,SRC - L1,Omer Lakhmani,closed,normal,"Dec 12, 2023, 06:21 AM","Dec 15, 2023, 08:02 AM",web,Jeep,identity_and_access_management__okta,medium,on-prem,identity_and_access_management,
5276,Honda <> Apple SRC - Fortnightly meeting ,SRC - L1,Avi Golovaty,pending,high,"Dec 12, 2023, 06:16 AM","Dec 24, 2023, 07:37 AM",web,Honda,Microsoft__src,,Microsoftplatform,Microsoft,2023-12-12T15:51:30Z
5275,Jeep : GuardDuty - High or Critical Severity Event,SRC - L1,Ella Gahlot,closed,high,"Dec 12, 2023, 06:16 AM","Dec 16, 2023, 12:02 AM",web,Jeep,cloud_provider_/_service__aws_guardduty,high,aws_platform,cloud_provider_/_service,
5274,Bosch - Crowdstrike - Policy Update - Custom,SRC - L1,Omer Lakhmani,closed,normal,"Dec 12, 2023, 04:56 AM","Dec 15, 2023, 06:03 AM",web,Bosch,endpoint_security__edr___crowdstrike,critical,on-prem,endpointsecurityedr,
5273,JupiterMoney - Unified Threat Intel - Suspicious IP communication observed on WAF,SRC - L1,Shir Mehra,closed,high,"Dec 12, 2023, 04:52 AM","Dec 16, 2023, 05:01 AM",web,Jupiter-Money,generic_/_other__temp,medium,Microsoftplatform,Microsoft,
5272,Honda - Microsoft 365 -(Bruteforce) Login Failures From Different IPs for Same User,SRC - L1,Omer Lakhmani,closed,high,"Dec 12, 2023, 01:56 AM","Dec 16, 2023, 07:03 AM",web,Honda,productivity__microsoft_365__office_365_,medium,on-prem,productivity,2023-12-12T12:31:56Z
5271, Subaru - Request for User Access Management and Restriction in the Security Tab,SRC - L1,,open,high,"Dec 12, 2023, 12:50 AM","Dec 25, 2023, 08:01 PM",web,Subaru,Microsoft__user_interface,medium,,Microsoft,2023-10-05T03:42:47Z
5270,Honda - SentinelOne - High Severity Alert,SRC - L1,Nir Handa,closed,high,"Dec 12, 2023, 12:09 AM","Dec 17, 2023, 11:01 PM",web,Honda,generic_/_other__temp,high,end_point_operating_system,endpointsecurityedr,2023-12-12T11:42:28Z
5269,Bosch - CrowdStrike - High severity alert,SRC - L1,Gil Kamalakannan,closed,high,"Dec 11, 2023, 11:38 PM","Dec 24, 2023, 02:04 AM",web,Bosch,endpoint_security__edr___crowdstrike,high,end_point_operating_system,endpointsecurityedr,
5268,Suzuki - GCP WAF - A Firewall Rule was Deleted,SRC - L1,Nir Handa,pending,normal,"Dec 11, 2023, 11:30 PM","Dec 20, 2023, 09:15 PM",web,Suzuki,firewalls_and_security_groups__gcp_-_firewall,medium,gcp,firewallsandsecuritygroups,
5267,AAA - GCP BigQuery - Internal table was expired,SRC - L1,Nir Handa,closed,normal,"Dec 11, 2023, 09:50 PM","Dec 15, 2023, 02:02 AM",web,AAA,cloud_provider_/_service__gcp_-_bigquery,medium,gcp,cloud_provider_/_service,
5266,NISSAN - AWS ELB - A Target Group without SSL (HTTPS) was created,SRC - L1,Gil Kamalakannan,closed,high,"Dec 11, 2023, 09:49 PM","Dec 23, 2023, 12:01 AM",web,NISSAN,cloud_provider_/_service__aws_elb,medium,aws_platform,cloud_provider_/_service,2023-12-19T13:58:52Z
5265,Bosch - Okta - Attempts to access unauthorised application(s),SRC - L1,Nir Handa,closed,high,"Dec 11, 2023, 08:50 PM","Dec 17, 2023, 02:03 AM",web,Bosch,identity_and_access_management__okta,medium,on-prem,cloud_provider_/_service,
5264,NISSAN - Amazon S3 Server Access -  Excessive Access Denied Error Code Generated,SRC - L1,Anna bansal,pending,normal,"Dec 11, 2023, 08:37 PM","Dec 20, 2023, 09:15 PM",web,NISSAN,aws__amazon_s3,medium,aws_platform,cloud_provider_/_service,
5263,NISSAN - AWS WAF - Potential Information Disclosure,SRC - L1,Nir Handa,closed,high,"Dec 11, 2023, 08:14 PM","Dec 23, 2023, 12:01 AM",web,NISSAN,waf_and_ddos_protection_services__aws_waf,medium,aws_platform,firewallsandsecuritygroups,2023-12-19T14:00:46Z
5262,Toyota - Amazon S3 - Bucket Encryption Has Been Deleted,SRC - L1,Zack Kumar,closed,normal,"Dec 11, 2023, 03:37 PM","Dec 23, 2023, 09:01 PM",web,Toyota,cloud_provider_/_service__amazon_s3,medium,aws_platform,encryption_and_vpn_software,2023-12-21T04:56:50Z
5261,Simon - VOIP devices contacting non VOIP servers,SRC - L1,Zack Kumar,pending,high,"Dec 11, 2023, 03:12 PM","Dec 24, 2023, 11:19 AM",web,Simon,firewalls_and_security_groups__fortigate,medium,end_point_operating_system,firewallsandsecuritygroups,2023-12-24T13:00:50Z
5260,Bosch - Amazon S3 Server Access - An Unauthenticated Request Was Observed,SRC - L1,Omer Lakhmani,closed,high,"Dec 11, 2023, 09:03 AM","Dec 20, 2023, 10:01 PM",web,Bosch,cloud_provider_/_service__amazon_s3,low,aws_platform,cloud_provider_/_service,
5259,FOX - UpGuard - Medium Severity Risk Detected,SRC - L1,Omer Lakhmani,closed,normal,"Dec 11, 2023, 05:57 AM","Dec 14, 2023, 06:02 AM",web,FOX,vulnerability_management__upguard,medium,on-prem,vulnerability_management,
5258,Subaru - EKS Integration with Microsoft,DevOps,Michael Modi,open,,"Dec 11, 2023, 04:16 AM","Dec 21, 2023, 06:32 PM",web,Subaru,aws__aws_eks,,aws_platform,cloud_provider_/_service,2023-12-12T08:54:00Z
5257,Infinity - JumpCloud - A command was created by Non admins(Critical),SRC - L1,Omer Lakhmani,closed,normal,"Dec 11, 2023, 04:04 AM","Dec 16, 2023, 10:01 PM",web,Infinity,identity_and_access_management__jumpcloud,critical,on-prem,identity_and_access_management,2023-12-11T13:15:45Z
5256,Saas - Azure AD - A user signed in without MFA,SRC - L1,Omer Lakhmani,closed,normal,"Dec 11, 2023, 02:57 AM","Dec 15, 2023, 04:03 AM",web,Saas BV,identity_and_access_management__azure_active_directory,high,azure,identity_and_access_management,2023-12-12T07:37:40Z
5255,Monitoring Okta Logs for Suspicious Activities ,SRC - L1,Danna Sival,closed,high,"Dec 11, 2023, 02:30 AM","Dec 18, 2023, 12:01 AM",web,Jeep,identity_and_access_management__okta,,on-prem,identity_and_access_management,
5254,Bosch - Okta - Successful user Login from an unfamiliar country,SRC - L1,Anna bansal,closed,high,"Dec 11, 2023, 01:57 AM","Dec 24, 2023, 02:04 AM",web,Bosch,identity_and_access_management__okta,high,on-prem,identity_and_access_management,
5253,Update Extension -- Okta,Research,Ben Rastogi,closed,normal,"Dec 11, 2023, 01:10 AM","Dec 16, 2023, 10:01 PM",web,Microsoft Research,,,,,
5252,Honda - Okta - Impossible Travel Anomaly,SRC - L1,Omer Lakhmani,closed,normal,"Dec 11, 2023, 01:06 AM","Dec 14, 2023, 02:03 AM",web,Honda,identity_and_access_management__okta,medium,on-prem,identity_and_access_management,2023-12-11T09:31:56Z
5251,NISSAN - Unified Threat Intel : Communication with suspicious IP detected,SRC - L1,Gil Kamalakannan,pending,high,"Dec 10, 2023, 11:47 PM","Dec 20, 2023, 09:12 PM",web,NISSAN,Microsoft__src,medium,Microsoftplatform,Microsoft,2023-12-19T18:08:21Z
5250,Honda - Okta - Attempts to access unauthorised application(s),SRC - L1,Nir Handa,closed,high,"Dec 10, 2023, 11:46 PM","Dec 14, 2023, 08:01 PM",web,Honda,identity_and_access_management__okta,medium,on-prem,identity_and_access_management,2023-12-11T09:26:27Z
5249,Update Extension -- AWS ELB,DevOps,,open,normal,"Dec 10, 2023, 11:35 PM","Dec 20, 2023, 04:44 AM",web,Microsoft Research,,,,,
5248,Update Extension - - Amazon ECR Audit,DevOps,,open,normal,"Dec 10, 2023, 11:03 PM","Dec 20, 2023, 04:44 AM",web,Microsoft Research,,,,,
5247,New Extension - Google Alert Center,Research,Ben Rastogi,closed,high,"Dec 10, 2023, 10:55 PM","Dec 14, 2023, 02:03 AM",web,Microsoft Research,,,,,
5244,Volvo - Amazon CloudWatch - A log group has been deleted,SRC - L1,Gil Kamalakannan,pending,normal,"Dec 10, 2023, 10:30 PM","Dec 24, 2023, 04:38 PM",web,Volvo,cloud_provider_/_service__amazon_cloudwatch,medium,aws_platform,cloud_provider_/_service,
5243,Castro - IAM Login Attempt without MFA,SRC - L1,Anna bansal,closed,high,"Dec 10, 2023, 09:51 PM","Dec 14, 2023, 09:01 AM",web,Castro,cloud_provider_/_service__aws_cloudtrail,high,aws_platform,cloud_provider_/_service,2023-12-11T16:26:09Z
5242,AAA - GCP GKE - Node pool was deleted,SRC - L1,Nir Handa,closed,normal,"Dec 10, 2023, 09:22 PM","Dec 13, 2023, 11:01 PM",web,AAA,gcp__gcp_-_gke,medium,gcp,cloud_provider_/_service,
5241,Infinity : IAM policy changes,SRC - L1,Danna Sival,closed,high,"Dec 10, 2023, 07:30 AM","Dec 14, 2023, 12:03 AM",web,Infinity,identity_and_access_management__aws_iam,high,aws_platform,identity_and_access_management,2023-12-11T07:34:03Z
5240,FOX - Azure Key Vault - Keys List Operation Attempted,SRC - L1,Ben Chauhan,closed,normal,"Dec 9, 2023, 08:57 PM","Dec 12, 2023, 10:01 PM",web,FOX,generic_/_other__temp,medium,azure,cloud_provider_/_service,
5239,Jeep - Amazon EBS - EBS snapshot made public,SRC - L1,Zack Kumar,closed,normal,"Dec 9, 2023, 04:05 PM","Dec 20, 2023, 09:02 AM",web,Jeep,aws__aws_ebs,medium,aws_platform,cloud_provider_/_service,
5238,FOX - UpGuard - Medium Severity Risk Detected,SRC - L1,Gil Kamalakannan,closed,normal,"Dec 9, 2023, 07:27 AM","Dec 12, 2023, 08:03 AM",web,FOX,vulnerability_management__upguard,medium,on-prem,vulnerability_management,
5237,FOX - Linux - Privilege Escalated,SRC - L1,Anna bansal,closed,high,"Dec 9, 2023, 12:25 AM","Dec 12, 2023, 02:02 AM",web,FOX,endpoint_security__edr___linux,high,on-prem,endpointsecurityedr,
5236,NISSAN - CSPM Test - RDS transport encryption enabled,SRC - L1,Ben Chauhan,pending,high,"Dec 8, 2023, 10:55 PM","Dec 20, 2023, 09:11 PM",web,NISSAN,Microsoft__cspm,critical,Microsoftplatform,Microsoft,2023-12-19T14:01:19Z
5235,FOX- UpGuard - Medium Severity Risk Detected,SRC - L1,Nir Handa,closed,normal,"Dec 8, 2023, 12:19 PM","Dec 11, 2023, 10:01 PM",web,FOX,vulnerability_management__upguard,medium,on-prem,vulnerability_management,
5234,FOX : JumpCloud - An Admin logged-in successfully without MFA,SRC - L1,Ella Gahlot,closed,normal,"Dec 8, 2023, 07:00 AM","Dec 11, 2023, 08:04 AM",web,FOX,identity_and_access_management__jumpcloud,high,on-prem,identity_and_access_management,
5233,Bosch - CrowdStrike - High severity alert,SRC - L1,Omer Lakhmani,closed,normal,"Dec 8, 2023, 05:32 AM","Dec 11, 2023, 07:04 AM",web,Bosch,endpoint_security__edr___crowdstrike,high,on-prem,endpointsecurityedr,
5232,DLP report for user rochelle.shvarts@Bosch.com,SRC - L1,Danna Sival,closed,high,"Dec 8, 2023, 04:17 AM","Dec 18, 2023, 12:01 AM",web,Bosch,Microsoft__src,high,Microsoftplatform,Microsoft,
5231,NISSAN - Amazon S3 Server Access - An Unauthenticated Request Was Observed,SRC - L1,Omer Lakhmani,closed,high,"Dec 8, 2023, 03:48 AM","Dec 18, 2023, 12:01 AM",web,NISSAN,aws__aws_cloudtrail,high,aws_platform,cloud_provider_/_service,
5230,AAA - Google Workspace: Multiple file downloads from google drive,SRC - L1,Anna bansal,pending,high,"Dec 8, 2023, 02:12 AM","Dec 20, 2023, 09:11 PM",web,,productivity__google_workspace__gsuite_,medium,google_workspace,productivity,
5229,Infinity - Jumpcloud - Admin privilege escalation over user's Device by Non admins(Critical),SRC - L1,Ben Chauhan,closed,high,"Dec 8, 2023, 12:43 AM","Dec 11, 2023, 02:03 AM",web,Infinity,identity_and_access_management__jumpcloud,high,,identity_and_access_management,2023-12-08T09:13:55Z
5228,FOX - Azure Key Vault - Information About A Key Vault Retrieved,SRC - L1,Ben Chauhan,closed,normal,"Dec 7, 2023, 11:50 PM","Dec 11, 2023, 01:02 AM",web,FOX,generic_/_other__temp,medium,azure,cloud_provider_/_service,
5227,Suzuki - GCP GCE - Instance modifications,SRC - L1,Gil Kamalakannan,closed,normal,"Dec 7, 2023, 11:48 PM","Dec 13, 2023, 10:01 PM",web,Suzuki,generic_/_other__temp,medium,gcp,cloud_provider_/_service,
5226,FOX - Azure Key Vault - Keys List Operation Attempted,SRC - L1,Ben Chauhan,closed,normal,"Dec 7, 2023, 07:25 PM","Dec 10, 2023, 08:01 PM",web,FOX,generic_/_other__temp,medium,azure,cloud_provider_/_service,
5225,FOX - UpGuard - Typosquat Registration Changed,SRC - L1,Nir Handa,closed,normal,"Dec 7, 2023, 03:24 PM","Dec 10, 2023, 11:01 PM",web,FOX,vulnerability_management__upguard,medium,on-prem,vulnerability_management,
